recon name	has match in metaCyc	ids	number of reactions included
tetradecenoate (n-C14:1)	False	YWWVWXASSLXJHU-UHFFFAOYSA-N 27781 HMDB02000 C08322 68344 LMFA01030051	0
alpha-D-mannosyl-beta-D-mannosyl-diacylchitobiosyldiphosphodolichol, human uterine homolog	False	28067	2
Isocitrate	True	ODBLHEXUDAPZAU-UHFFFAOYSA-N 30887 HMDB00193 C00311 1198	8	CIT  ;  CPD-668  ;  CPD-10747  ;  CPD-10745  ;  CPD-10748  ;  THREO-DS-ISO-CITRATE	C6H5O7
(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol	False		1
Fibrinogen	False	C00393	1
keratan sulfate I biosynthesis, precursor 2	False		0
D-Glucosamine 6-phosphate	True	XHMJOUIAFHJHBW-UKFBFLRUSA-N 15873 HMDB01254 C00352 121988	6	CPD-180  ;  CPD-10226  ;  CPD-13469  ;  CPD0-1646  ;  D-GALACTOSAMINE-6-PHOSPHATE  ;  GLUCOSAMINE-1P  ;  CPD0-2030  ;  CPD-10225	C6H13N1O8P1
5,6-EET	True	VBQNSZQZRAGRIX-UHFFFAOYSA-N 34450 HMDB02190 C14768 5283202 LMFA03080002	1	CPD66-52  ;  CPD66-55	C20H31O3
16-Glucuronide-estriol	False	FQYGGFDZJFIDPU-JRSYHJKYSA-N HMDB06766 C05504 122281 LMST05010008	0
8alpha-hydroxytocopherone	True	RGHRSULFYHBXJZ-YFVLFDEISA-N	1	CPD-11960	C29H50O3
pendtadenoyl carnitine	False	MDDWQHVKSHTZTD-FQEVSTJZSA-N	0
Apo-ACP	True	16139	2	4H9FLUORENONE	
pristanoyl coa	True	XYJPSQPVCBNZHT-TUKYSRJDSA-N 51341 25137904	3	CPD-14675	C40H68N7O17P3S1
3-oxopalmitoyl-CoA(4-)	True	NQMPLXPCRJOSHL-BBECNAHFSA-N 15491 HMDB06402 C05259 169621	4	3-OXOPALMITOYL-COA	C37H60N7O18P3S1
Dolichol diphosphate, human uterine homolog	False	15750	2
GT1b	False	28058	2
formyl-CoA(4-)	True	SXMOKYXNAPLNCW-GORZOVPNSA-N 15522 HMDB03419 C00798 439313	5	FORMYL-COA	C22H32N7O17P3S1
ApoE	False		1
3',5'-diiodothyroacetate-beta-D-glucuronoside	False	YOWDQHXNBULHCD-RHMUGHDZSA-N	1
adrenyl coenzyme A	False	LVXQCHCSSLFKLO-ZUIQPFKESA-N C16170	3
Type IIIAb	False		0
S-glutathionyl-2-4-dinitrobenzene	False		0
(S)-3-hydroxyoleyleoyl-CoA	False		2
gums	False		3
chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 3	False		0
(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate	True	GACDQMDRPRGCTN-KQYNXXCUSA-N 17980 HMDB01134 C00053 10214	26	PAPS	C10H11N5O13P2S1
Choline	True	OEYIOHPDSNJKLS-UHFFFAOYSA-N 15354 HMDB00097 C00114 305	8	CHOLINE	C5H14N1O1
docosanoylcoa	True	NDDZLVOCGALPLR-JEAMVCTESA-J HMDB12930 53481548	3	CPD-10279	C43H74N7O17P3S1
4a-hydroxytetrahydrobiopterin	True	KJKIEFUPAPPGBC-UHFFFAOYSA-N 15374 HMDB02281 C15522 129803	6	CPD-5881	C9H15N5O4
lignocericyl coenzyme A	True	MOYMQYZWIUKGGY-JTMXAWMTSA-N HMDB06526 C16529 53477849	2	CPD-10280	C45H78N7O17P3S1
5,8-epoxy-13-cis-retinoate	True	QDOSIDVGVRAXSE-UHFFFAOYSA-N 92945	1	CPD1F-138	C20H27O3
3-hydroxyhexadecenoylcoa	True		2	3-OXOPALMITOYL-COA	C37H60N7O18P3S1
glutathionyl-leuc4	False		0
oxalatosuccinate(3-)	True	UFSCUAXLTRFIDC-UHFFFAOYSA-N 7815 HMDB03974 C05379 972	3	OXALO-SUCCINATE	C6H3O7
O-alkylglycerone phosphate(2-)	False	58049	3
(alpha-D-mannosyl)3-beta-D-mannosyl-diacetylchitodiphosphodolichol, human uterine homolog	False	37632	1
2,4,7,10,13-hexadecapentenoylcoa	False		2
taurocholate	False	WBWWGRHZICKQGZ-HZAMXZRMSA-N 28865 HMDB00036 440567 LMST05040001	5
Dehydrodolichol, human uterine homolog	False		2
Maltohexaose	True	OCIBBXPLUVYKCH-LIGGPISVSA-N 61953 HMDB12253 C01936 439606	2	MALTOHEXAOSE	C36H62O31
S-Adenosyl-L-methionine	True	MEFKEPWMEQBLKI-AIRLBKTGSA-O 15414 HMDB01185 C00019 34756	40	S-ADENOSYLMETHIONINE	C15H23N6O5S1
11-hydroperoxy-H4-neuroprostane	False	KTZHAQYYTVLGSR-VAOVLXHWSA-N	3
Cholesterol-ester-palmn	False		0
thiocyanate	True	ZMZDMBWJUHKJPS-UHFFFAOYSA-N 29200 HMDB01453 C01755 781	3	HSCN	C1N1S1
(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA(4-)	True	PEKYNTFSOBAABV-LQUDNSJZSA-N 15449 HMDB01356 C04405 11966220	2	2-METHYL-3-HYDROXY-BUTYRYL-COA	C26H40N7O18P3S1
heparan sulfate, degradation product 12	False		1
9,11-cycloperoxy-5-hydroperoxy-6E,14Z-eicosadienoate	False	QPLJAGNIJZAPRJ-QHIRMHHVSA-N	2
Coproporphyrin I	True	VORBHEGMEBOMMB-JRHDEHKPSA-N 28421 HMDB00643 C05769	1	COPROPORPHYRIN_I	C36H34N4O8
3-Ketolactose	False		1
IV3-a-NeuAc,III3-a-Fuc-nLc4Cer	False	62374	0
11-peroxy-docosahexaenoate	False	JBHQZAVPSGGNON-UHFFFAOYSA-N	3
hexadecanedioylcoa	False		3
bis(beta-glucosyluronate)bilirubin	True	SCJLWMXOOYZBTH-ISDVUUGPSA-N 18392 HMDB03325 C05787	1	BILIRUBIN-BISGLUCURONOSIDE	C45H50N4O18
trans-2-cis,cis-4,8-tetradecatrienoyl-CoA	False	UNKYOAASBNXUKG-CSQGFUHOSA-N	2
(2S)-pristanoyl-CoA	True	XYJPSQPVCBNZHT-JZMGYAFSSA-N	3	CPD-14675	C40H68N7O17P3S1
AMP	True	UDMBCSSLTHHNCD-KQYNXXCUSA-N 16027 HMDB00045 C00020 6083	123	AMP	C10H12N5O7P1
hypochlorous acid	True	QWPPOHNGKGFGJK-UHFFFAOYSA-N 24757 C19697 24341	2	CPD-12799	CL1H1O1
rac-5,6-epoxy-retinoyl-beta-D-glucuronide	False	BZPOQLONXBJGAZ-FTIPTMLOSA-N	1
adrenochrome o-semiquinone	True	YNKQTALYBHMWCC-UHFFFAOYSA-N HMDB12883 10313383	1	256-TRIHYDROXY-56-DIHYDROQUINOLINE	C9H9N1O3
Nitric oxide	True	MWUXSHHQAYIFBG-UHFFFAOYSA-N 16480 HMDB03378 C00533 145068	3	NITRIC-OXIDE	N1O1
5-oxo-6-trans-leukotriene B4	True	MLZJFLKEKVDNAZ-GOSISDBHSA-N HMDB12824 53481526	1	CPD66-58  ;  CPD-5001	C20H29O4
Allantoin	True	POJWUDADGALRAB-UHFFFAOYSA-N 15676 HMDB00462 C01551 204	2	S-ALLANTOIN  ;  R--ALLANTOIN	C4H6N4O3
(24S)-24-hydroxycholesterol	True	IOWMKBFJCNLRTC-XWXSNNQWSA-N 34310 HMDB01419 C13550 121948 LMST01010019	2	CPD-7239	C27H46O2
trans-3-cis-8,11,14-eicosatetraenoyl-CoA	True	NMDSFUNRXZNGPT-XTSUOFIPSA-N	2	ARACHIDONYL-COA  ;  CPD-12649	C41H62N7O17P3S1
7alpha-hydroxycholest-4-en-3-one	True	IOIZWEJGGCZDOL-RQDYSCIWSA-N 17899 HMDB01993 C05455 123743 LMST04030123	7	CPD-1087	C27H44O2
trans,cis,cis-2,7,10-hexadecatrienoyl-CoA	True	WJHWJZSGWIEAAU-YJTQDTQQSA-N	3	CPD-10255	C37H56N7O17P3S1
beta GalNAc globoside	False		1
formaldehyde	True	WSFSSNUMVMOOMR-UHFFFAOYSA-N 16842 HMDB01426 C00067 712	13	FORMALDEHYDE	C1H2O1
ADPmannose	True	WFPZSXYXPSUOPY-RYRBFGMPSA-N 28845 HMDB06369 C06192 440940	1	ADP-MANNOSE	C16H23N5O15P2
maltononaose	False	KEFAHNNQIPSIMC-YSXCOHNWSA-N HMDB13001 3081402	1
tridecanoylcoa	False	TZKUYUHMJHEXOQ-XILBVEEWSA-N HMDB13109 53481606	2
ecgonine	True	PHMBVCPLDPDESM-RLXKETGRSA-N 4743 HMDB06548 C10858 443003	2	CPD-11875  ;  CPD0-1483  ;  L-EPINEPHRINE	C9H14N1O3
keratan sulfate II (core 2-linked), degradation product 5	False		0
12-hydroxy-13-O-D-glucuronoside-octadec-9Z-enoate	False	WDJRXGFYLUIKBX-YFQVQPDTSA-N	1
ganglioside GM1	False		0
octadecenoyl carnitine (hypothetical, position of double bond unknown)	False		1
3beta-hydroxy-5-cholestenal	True	JUGXQEJPWDYOJV-CKVLBYGYSA-N	2	CALCIDIOL  ;  CPD-1087  ;  CPD-10582  ;  CPD-14195  ;  CPD-13887	C27H44O2
Dolichol, human liver homolog	False	16091	3
2-oxoglutaramate	True	COJBGNAUUSNXHX-UHFFFAOYSA-N 30882 HMDB01552 C00940 48	2	2-KETO-GLUTARAMATE	C5H6N1O4
alpha-D-Ribose 1-phosphate	True	YXJDFQJKERBOBM-TXICZTDVSA-N 16300 HMDB01489 C00620 439236	8	RIBOSE-1P	C5H9O8P1
keratan sulfate II (core 2-linked)	False		0
1-(1,2,3,4,5-pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate	False	LCHFAYIGHOVWSA-UHFFFAOYSA-N HMDB12492 21125948	1
stearidonic acid C18:4, n-3	True	JIWBIWFOSCKQMA-UHFFFAOYSA-N 32389 HMDB06547 C16300 163841 LMFA01030357	1	CPD-12653	C18H27O2
Hexadecanedioic acid mono-L-carnitine ester	False	UNHCPLSWMNPZTD-UHFFFAOYSA-N HMDB00712 566787 LMFA07070007	1
Malonyl-CoA	True	LTYOQGRJFJAKNA-DVVLENMVSA-N 15531 HMDB01175 C00083 10663	37	MALONYL-COA	C24H33N7O19P3S1
(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human liver homolog	False	37633	2
12-O-D-glucuronoside-13-hydroxyoctadec-9Z-enoate	False	ZWDYIYOIBZOENK-FYCFNANRSA-N	1
11-hydroxy-D4-neuroprostane	True	LFXPXGFITAKPQF-UHFFFAOYSA-N	1	CPD66-62  ;  CPD66-59  ;  CPD66-64  ;  CPD66-61  ;  CPD66-65  ;  CPD66-63	C22H31O5
Deamino-NAD+	True	SENPVEZBRZQVST-HISDBWNOSA-O 18304 HMDB01179 C00857 165491	4	DEAMIDO-NAD	C21H24N6O15P2
3,3'-diiodo-L-thyronine 4'-O-sulfate	False	NBAZIIRGURJZJA-GFCCVEGCSA-N	2
Prostaglandin A2	True	MYHXHCUNDDAEOZ-OKZBNKHCSA-N 27820 HMDB02752 C05953 22833602 LMFA03010035	2	CPD66-58  ;  CPD-5001	C20H29O4
3(S),6(R)-dihydroxy-tetradec-8Z-enoate	False	OUPAWBIIPPCTBK-OLZOCXBDSA-N	2
(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	False	C05873	3
N(1),N(12)-diacetylsperminium(2+)	True	NPDTUDWGJMBVEP-UHFFFAOYSA-N 28101 HMDB02172 C03413 132680	2	CPD-11268	C14H32N4O2
estrone	True	DNXHEGUUPJUMQT-CBZIJGRNSA-N 17263 HMDB00145 C00468 5870 LMST02010004	6	ESTRONE	C18H22O2
7,12-Dimethylbenz[a]anthracene-3,4-diol-1,2-epoxide	False		1
phenylacetaldehyde	True	DTUQWGWMVIHBKE-UHFFFAOYSA-N 16424 HMDB06236 C00601 998	3	PHENYLACETALDEHYDE	C8H8O1
Farnesyl diphosphate	True	VWFJDQUYCIWHTN-UHFFFAOYSA-N 50277 HMDB00961 C00448 445713 LMPR0103010002	7	FARNESYL-PP	C15H25O7P2
2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)	True	OINNEUNVOZHBOX-UHFFFAOYSA-N 48861 HMDB04486 C00353 735 LMPR0104010001	1	GERANYLGERANYL-PP	C20H33O7P2
2-aminoacrylic acid	True	UQBOJOOOTLPNST-UHFFFAOYSA-N 17123 HMDB03609 C02218	5	2-AMINOACRYLATE	C3H5N1O2
1D-myo-inositol 4-phosphate(2-)	True	INAPMGSXUVUWAF-CNWJWELYSA-N 18384 HMDB01313 C03546	2	D-MYO-INOSITOL-4-PHOSPHATE	C6H11O9P1
3beta-hydroxyandrost-5-en-17-one 3-sulfate(1-)	True	CZWCKYRVOZZJNM-USOAJAOKSA-N 16814 HMDB01032 C04555 LMST05020010	1	BETA-HYDROXYANDROST-5-EN-17-ONE-3-SULFAT	C19H27O5S1
Core 2	False	15876	3
N,N'-Diacetylchitobiosyldiphosphodolichol, human liver homolog	False	12427	2
Dodecanedioic acid	True	TVIDDXQYHWJXFK-UHFFFAOYSA-N 4676 HMDB00623 C02678 12736 LMFA01170009	2	CPD-10670	C12H20O4
Protein N6,N6-dimethyl-L-lysine	False	C05545	1
3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA	True	LQMGDAUBYDSVAK-VEQIRKQXSA-N HMDB04601 C11947 9543313	4	CPD0-2123	C31H48N7O18P3S1
3-Oxotetradecanoyl-CoA	True	IQNFBGHLIVBNOU-QSGBVPJFSA-N 28726 HMDB03935 C05261 11966197 LMFA07050082	3	CPD-10284	C35H56N7O18P3S1
(Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1	False	62575	0
trans,cis-hexadeca-2,9-dienoyl-CoA	True	BEQWCBBSKHMRCA-YJTQDTQQSA-N	2	CPD-10254	C37H58N7O17P3S1
16,18-oxo-18-CoA-dinor-LTE4	False	IPTNGKBINTWILB-DRSWUCOHSA-N HMDB12594 53481480	1
3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA	True	SBYLHTNKEWSLBA-UVNMPUASSA-N 15494 HMDB02159 C04644 440420	3	CPD-72  ;  CPD-10588	C48H76N7O19P3S1
L-Octanoylcarnitine	True	CXTATJFJDMJMIY-ZDUSSCGKSA-N 18102 HMDB00791 C02838 439824 LMFA07070002	1	L-OCTANOYLCARNITINE	C15H29N1O4
iso-A2E(9'-cis)	False	WPWFMRDPTDEJJA-UHFFFAOYSA-N	1
Homocarnosine	False		2
L-arabinose	True	SRBFZHDQGSBBOR-HWQSCIPKSA-N 17535 HMDB00646 C00259	1	CPD0-1110  ;  CPD-12045  ;  CPD-6001  ;  CPD-12044  ;  CPD-227  ;  CPD-10774  ;  CPD-12043  ;  CPD-15868  ;  CPD-15699  ;  L-LYXOSE  ;  BETA-D-XYLOSE  ;  CPD-11896  ;  ARABINOSE  ;  CPD-12047  ;  XYLOSE  ;  CPD-11897  ;  D-RIBULOSE  ;  CPD-12049  ;  CPD-10776  ;  BETA-L-ARABINOSE  ;  D-XYLULOSE  ;  CPD-15700  ;  CPD-15377  ;  CPD-15818  ;  L-XYLULOSE  ;  CPD-12046  ;  LYXOSE  ;  CPD-10330  ;  CPD-13046  ;  CPD0-1108  ;  L-RIBULOSE  ;  CPD-15829	C5H10O5
Tetracosatetraenoyl carnitine	False	OVCKQONNZPULLZ-LJAQVGFWSA-N	0
4-nitrophenolate	True	BTJIUGUIPKRLHP-UHFFFAOYSA-N 16836 HMDB01232 C00870	3	P-NITROPHENOL	C6H5N1O3
dTDP-4-dehydro-6-deoxy-alpha-D-glucose(2-)	True	PSXWNITXWWECNY-UCBTUHGZSA-N 16128 HMDB01399 C11907 439292	2	DTDP-DEOH-DEOXY-GLUCOSE	C16H22N2O15P2
hexadecanal	True	NIOYUNMRJMEDGI-UHFFFAOYSA-N 17600 HMDB01551 C00517 984 LMFA06000088	3	PALMITALDEHYDE	C16H32O1
Glycylproline	True	KZNQNBZMBZJQJO-UHFFFAOYSA-N 70744 HMDB00721 79101	1	CPD-10814	C7H12N2O3
1,4-dithiothreitol	True	VHJLVAABSRFDPM-UHFFFAOYSA-N 42106 HMDB13593 C00265 439196	0	DITHIOTHREITOL	C4H10O2S2
estrone-2,3-quinone	True	WFPLOQDPWXNOST-WKZPIUISSA-N HMDB12941 148381	3	CPD-14400	C18H20O3
prostaglandin E2(1-)	True	XEYBRNLFEZDVAW-DODZYUBVSA-N 15551 HMDB01220 C00584 5280360 LMFA03010003	6	5Z13E-15S-1115-DIHYDROXY-9-OXOPROS	C20H31O5
N-Acetylmethionine	True	XUYPXLNMDZIRQH-UHFFFAOYSA-N 21557 HMDB11745 C02712 6180	2	CPD0-2015	C7H12N1O3S1
12,20-DiHETE	True	NUPDGIJXOAHJRW-UHFFFAOYSA-N 1412	1	CPD-2044  ;  CPD-11568  ;  5Z8Z10E14Z-12S-12-HYDROPEROXYICOS  ;  6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6  ;  5Z9E11Z14Z-8R-8-HYDROPEROXYICOSA-TETRAEN  ;  CPD-1911  ;  6Z8E10E14Z-5S12R-512-DIHYDROXYI  ;  5Z8Z11Z13E-15S-15-HYDROPEROXYICOS  ;  CPD-16171  ;  CPD-1912	C20H31O4
3-oxooleoyl-CoA	False		2
Electron transfer flavoprotein oxidized	False		2
11-dehydrothromboxane B2	False	KJYIVXDPWBUJBQ-XLAORIBOSA-N 28667 HMDB04242 C05964 440862 LMFA03030004	1
15-hydroxy-(8Z,11Z,13E)-eicosatrienoate	False	IUKXMNDGTWTNTP-UHFFFAOYSA-N HMDB05045 1437 LMFA03050007	1
Dibenzo[a,l]pyrene-11,12-diol	False		2
Acetoacetyl-CoA	True	OJFDKHTZOUZBOS-CITAKDKDSA-N 15345 HMDB01484 C00332 439214 LMFA07050030	9	ACETOACETYL-COA	C25H36N7O18P3S1
20-carboxy-leukotriene-B4	True	SXWGPVJGNOLNHT-ROUUACIJSA-N	4	CPD-12360  ;  CPD-10115	C20H28O6
3-O-methyldopa	True	PFDUUKDQEHURQC-UHFFFAOYSA-N HMDB01434 1670	1	ALPHA-METHYLDOPA  ;  CPD-11496	C10H13N1O4
phosphatidylserine	False	18303	4
20-hydroxy-leukotriene B5	True		1	5Z13E-69-ALPHA-EPOXY-11-ALPHA-HYDROXPROS  ;  5Z13E-9-ALPHA-HYDROXY-1115-DIOXOPROS  ;  CPD66-57  ;  HYDROXY-915-DIOXOPROSTA-13-ENOATE	C20H29O5
6,7-dihydrobiopterin	True	ZHQJVZLJDXWFFX-UHFFFAOYSA-N 64277 HMDB00038 C02953 1879	6	CPD3O-4151  ;  CPD-15159	C9H13N5O3
4 hydroxy tolbutamide	False	SJRHYONYKZIRPM-UHFFFAOYSA-N 63799 HMDB06408	0
trans-vaccenate	True	UWHZIFQPPBDJPM-UHFFFAOYSA-N 28727 C08367 5281127 LMFA01030077	1	CPD-8477  ;  OLEATE-CPD  ;  CPD-14260  ;  CPD-9247	C18H33O2
(alpha-D-Mannosyl)5-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	False	37634	2
sebacoyl carnitine	False		2
5-S-glutathionyl-adrenochrome hydroquinone	False	UMHIHIHOPWDCAG-RLBMWQAVSA-N	1
3',5'-diiodo-L-thyronine 4'-O-sulfate	False	BVGCAAVTXFZYKS-CYBMUJFWSA-N	1
12 hydroxy arachidonic acid	True	ZNHVWPKMFKADKW-UHFFFAOYSA-N HMDB06111 5312983 LMFA03060063	1	CPD66-52  ;  CPD66-55	C20H31O3
1-Acylglycerol-3P-stea	False		0
perillyl alcohol	True	NDTYTMIUWGWIMO-UHFFFAOYSA-N 15420 HMDB03634 C02452 10819 LMPR0102090008	0	CPD-261	C10H16O1
14-hydroxy-E4-neuroprostane	True	BCQOUZGZSCCQCM-UHFFFAOYSA-N HMDB12580 53481475	1	CPD66-62  ;  CPD66-59  ;  CPD66-64  ;  CPD66-61  ;  CPD66-65  ;  CPD66-63	C22H31O5
w-hydroxydocosanoicacid	False	C19623 5282922 LMFA01050079	2
Nicotinamide adenine dinucleotide phosphate - reduced	True	ACFIXJIJDZMPPO-NNYOXOHSSA-N 57783 HMDB00221 C00005 22833512	0	NADPH	C21H26N7O17P3
itaconyl-CoA(5-)	True	NFVGYLGSSJPRKW-CITAKDKDSA-N 15528 HMDB03377 C00531	3	CPD-1137	C26H35N7O19P3S1
N-acetyl-seryl-aspartyl-lysyl-proline	False	HJDRXEQUFWLOGJ-XGUBFFRZSA-N 14181658	1
dTDP-L-rhamnose	True	ZOSQFDVXNQFKBY-CZRCVJRHSA-N 35452 HMDB06354 C03319 439975	1	DTDP-RHAMNOSE	C16H24N2O15P2
5,8,11,14-eicosatetraenoylcoa	True		4	ARACHIDONYL-COA  ;  CPD-12649	C41H62N7O17P3S1
arachidate	True	VKOBVWXKNCXXDE-UHFFFAOYSA-N 28822 HMDB02212 C06425 10467 LMFA01010020	2	ARACHIDIC_ACID	C20H39O2
chondroitin sulfate C (GalNAc6S-GlcA), precursor 2	False		0
(3S)-3-hydroxylinoleoyl-CoA	False	ICMPOMMDSLXBOC-FQDOHAFRSA-N HMDB12477 53481430	2
5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol	False	ISDIRLRPWGRAHM-YIJMXLABSA-N	2
beta-casomorphin	False	ADBHAJDGVKLXHK-ILSNJXFISA-N 4424653	1
12-Hydroperoxyeicosa-5,8,10,14-tetraenoate	True	ZIOZYRSDNLNNNJ-IBGZPJMESA-N 15626 HMDB04243 C05965 LMFA03060013	1	5Z8Z10E14Z-12S-12-HYDROPEROXYICOS	C20H31O4
beta-tocopherol	True	WGVKWNUPNGFDFJ-DQCZWYHMSA-N 47771 HMDB06335 C14152	0	BETA-TOCOPHEROL	C28H48O2
keratan sulfate I, degradation product 1	False		0
15-dehydro-prostaglandin E1(1-)	True	VXPBDCBTMSKCKZ-ZHALLVOQSA-N 15548 HMDB01320 C04654 440424 LMFA03010146	0	13E-11-ALPHA-HYDROXY-915-DIOXOPROST-1	C20H31O5
N-methylsalsolinol	False	RKMGOUZXGHZLBJ-ZETCQYMHSA-N HMDB03892 124148	2
Formate	True	BDAGIHXWWSANSR-UHFFFAOYSA-N 30751 HMDB00142 C00058 284	16	FORMATE	C1H1O2
protein-linked serine residue (glycosaminoglycan attachment site)	False		7
20-hydroperoxy-H4-neuroprostane	False	YPAIJQRSSHCPIA-VAOVLXHWSA-N	3
phenylacetyl-CoA(4-)	True	ZIGIFDRJFZYEEQ-CECATXLMSA-N 15537 HMDB06503 C00582 165620	2	CPD-207	C29H38N7O17P3S1
Procollagen L-lysine	False	C03020	2
3-Phospho-D-glycerate	True	OSJPPGNTCRNQQC-UWTATZPHSA-N 17794 HMDB00807 C00597 439183	6	2-PG  ;  G3P	C3H4O7P1
Eicosatetranoyl carnitine	False		0
N-acetyl-L-alanine	True	KTHDTJVBEPMMGL-GSVOUGTGSA-N 40992 HMDB00766 132213	2	CPD-580	C5H8N1O3
trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA	False	UYOKHWFEUAJFMG-XMLSFASZSA-N	2
Ferrocytochrome C	False	16928	2
D-glucarate(2-)	True	DSLZVSRJTYRBFB-LLEIAEIESA-N 16002 HMDB00663 C00818 33037 LMFA01170108	2	D-GLUCARATE	C6H8O8
1-acylglycerone 3-phosphate(2-)	False	57534	1
GDP-4-dehydro-6-deoxy-alpha-D-mannose(2-)	True	PNHLMHWWFOPQLK-BKUUWRAGSA-N 16955 HMDB01346 C01222 439446	3	GDP-4-DEHYDRO-6-DEOXY-D-MANNOSE	C16H21N5O15P2
(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol, human uterine homolog	False		0
triphosphate(5-)	True	UNXRWKVEANCORM-UHFFFAOYSA-N 18036 HMDB03379 C00536 3440921	5	P3I	H1O10P3
(S)-3-hydroxybutanoyl-CoA(4-)	True	QHHKKMYHDBRONY-VKBDFPRVSA-N 15453 HMDB01166 C03561 9543037	4	CPD-650	C25H38N7O18P3S1
gibberellin A1(1-)	False		0
(24R)-24,25-dihydroxycalciol	True	FCKJYANJHNLEEP-SUUCIXNTSA-N 28818 LMST03020273	4	CPD-13032	C27H44O3
prostaglandin-a2	True	MYHXHCUNDDAEOZ-OKZBNKHCSA-N 27820 99022	1	CPD66-58  ;  CPD-5001	C20H29O4
Protoporphyrin	True	KSFOVUSSGSKXFI-UJJXFSCMSA-N 15430 HMDB00241 C02191	2	PROTOPORPHYRIN_IX	C34H32N4O4
D-glucuronate	True	AEMOLEFTQBMNLQ-WAXACMCWSA-N 47952 HMDB00127 C00191 444791	10	CPD-12536  ;  CPD-15204  ;  CPD-12524  ;  CPD-13059  ;  CPD-15530  ;  CPD-12523  ;  CPD-377  ;  CPD-12515  ;  5-DEHYDROGLUCONATE  ;  D-TAGATURONATE  ;  CPD-12537  ;  3-KETO-L-GULONATE  ;  CPD-12521	C6H9O7
L-asparagine	True	DCXYFEDJOCDNAF-REOHCLBHSA-N 17196 HMDB00168 C00152 6267	25	ASN	C4H8N2O3
Sucrose	True	CZMRCDWAGMRECN-UGDNZRGBSA-N 17992 HMDB00258 C00089 5988	1	SUCROSE	C12H22O11
L-Carnitine	True	PHIQHXFUZVPYII-ZCFIWIBFSA-N 16347 HMDB00062 C15025 10917	70	D-CARNITINE	C7H15N1O3
3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	True	SZBMUAIJWNJARR-LUAYSRQUSA-N 27403 HMDB12456 C05448 46224536	0	CPD-10590	C48H76N7O20P3S1
neuromedin N (1-4)	False	SKGLAZSLOGYCCA-QBRDCIPWSA-N HMDB13021 53481582	1
27alpha-hydroxy-7-dehydrocholesterol	True	GNWMMBWMZLEFJT-IHXYBSCOSA-N	1	CALCIDIOL  ;  CPD-1087  ;  CPD-10582  ;  CPD-14195  ;  CPD-13887	C27H44O2
phosphorylase-limit dextrin (glycogenin-1,6{4[1,4-Glc], 4[1,4-Glc]})	False		3
Tn antigen	False	C04383	9
(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	False	C05876	3
9-O-Acetylated GD3	False		0
chondroitin sulfate A (GalNAc4S-GlcA), free chain	False		1
(S)-2,3-epoxysqualene	True	QYIMSPSDBYKPPY-LJAQVGFWSA-N 15441 HMDB01188 C01054 53477723 LMPR0106010010	2	EPOXYSQUALENE	C30H50O1
3-oxo-4(R),8-dimethyl-nonanoyl-CoA	False	YMYLLQAUKBJHAS-VNIQNVQNSA-N	2
6-trans-leukotriene B4	True	VNYSSYRCGWBHLG-MOPGFXCFSA-N 63981 HMDB05087 5283128 LMFA03020013	0	CPD-2044  ;  CPD-11568  ;  5Z8Z10E14Z-12S-12-HYDROPEROXYICOS  ;  6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6  ;  5Z9E11Z14Z-8R-8-HYDROPEROXYICOSA-TETRAEN  ;  CPD-1911  ;  6Z8E10E14Z-5S12R-512-DIHYDROXYI  ;  5Z8Z11Z13E-15S-15-HYDROPEROXYICOS  ;  CPD-16171  ;  CPD-1912	C20H31O4
12-hydroperoxyeicosatetraenoate glyceryl ester	False	DRKQAMJEQFTELM-NRFANRHFSA-N	1
Succinic semialdehyde	True	UIUJIQZEACWQSV-UHFFFAOYSA-N 16265 HMDB01259 C00232 1112 LMFA06000118	3	SUCC-S-ALD	C4H5O3
